"work","citedwork"
"https://semopenalex.org/work/W2898625143","https://semopenalex.org/work/W2800593467"
"https://semopenalex.org/work/W2898625143","https://semopenalex.org/work/W2807818484"
"https://semopenalex.org/work/W2890192825","https://semopenalex.org/work/W2789106093"
"https://semopenalex.org/work/W2890192825","https://semopenalex.org/work/W2806887767"
"https://semopenalex.org/work/W2890192825","https://semopenalex.org/work/W2770243754"
"https://semopenalex.org/work/W2890192825","https://semopenalex.org/work/W2791100410"
"https://semopenalex.org/work/W2759728349","https://semopenalex.org/work/W2724219927"
"https://semopenalex.org/work/W2759728349","https://semopenalex.org/work/W2602090237"
"https://semopenalex.org/work/W2886710034","https://semopenalex.org/work/W2792740699"
"https://semopenalex.org/work/W2886710034","https://semopenalex.org/work/W2766093021"
"https://semopenalex.org/work/W2806198126","https://semopenalex.org/work/W2625432437"
"https://semopenalex.org/work/W2806198126","https://semopenalex.org/work/W2781952867"
"https://semopenalex.org/work/W2804304081","https://semopenalex.org/work/W2791483720"
"https://semopenalex.org/work/W2804304081","https://semopenalex.org/work/W2791506170"
"https://semopenalex.org/work/W2804304081","https://semopenalex.org/work/W2792588868"
"https://semopenalex.org/work/W2777296295","https://semopenalex.org/work/W2761632007"
"https://semopenalex.org/work/W2799828134","https://semopenalex.org/work/W2752566882"
"https://semopenalex.org/work/W2800678931","https://semopenalex.org/work/W2793745928"
"https://semopenalex.org/work/W2888270680","https://semopenalex.org/work/W2792308604"
"https://semopenalex.org/work/W2888270680","https://semopenalex.org/work/W2774436952"
"https://semopenalex.org/work/W2888270680","https://semopenalex.org/work/W2782133571"
"https://semopenalex.org/work/W2888270680","https://semopenalex.org/work/W2792316773"
"https://semopenalex.org/work/W2888270680","https://semopenalex.org/work/W2793875453"
"https://semopenalex.org/work/W2797437320","https://semopenalex.org/work/W2795067517"
"https://semopenalex.org/work/W2901003247","https://semopenalex.org/work/W2789674962"
"https://semopenalex.org/work/W2901003247","https://semopenalex.org/work/W2766051664"
"https://semopenalex.org/work/W2901003247","https://semopenalex.org/work/W2883686601"
"https://semopenalex.org/work/W2901003247","https://semopenalex.org/work/W2791722947"
"https://semopenalex.org/work/W2900290354","https://semopenalex.org/work/W2741643215"
"https://semopenalex.org/work/W2900290354","https://semopenalex.org/work/W2774055945"
"https://semopenalex.org/work/W2900290354","https://semopenalex.org/work/W2774932143"
"https://semopenalex.org/work/W2900290354","https://semopenalex.org/work/W2799692359"
"https://semopenalex.org/work/W2900290354","https://semopenalex.org/work/W2797531413"
"https://semopenalex.org/work/W2900290354","https://semopenalex.org/work/W2769581631"
"https://semopenalex.org/work/W2893950218","https://semopenalex.org/work/W2804721694"
"https://semopenalex.org/work/W2893950218","https://semopenalex.org/work/W2802056273"
"https://semopenalex.org/work/W2893950218","https://semopenalex.org/work/W2791785017"
"https://semopenalex.org/work/W2884100567","https://semopenalex.org/work/W2793167197"
"https://semopenalex.org/work/W2884100567","https://semopenalex.org/work/W2746645054"
"https://semopenalex.org/work/W2791332684","https://semopenalex.org/work/W2765779358"
"https://semopenalex.org/work/W2791332684","https://semopenalex.org/work/W2782278321"
"https://semopenalex.org/work/W2806475436","https://semopenalex.org/work/W2771459524"
"https://semopenalex.org/work/W2900325959","https://semopenalex.org/work/W2789784588"
"https://semopenalex.org/work/W2883540050","https://semopenalex.org/work/W2757153533"
"https://semopenalex.org/work/W2883540050","https://semopenalex.org/work/W2737844292"
"https://semopenalex.org/work/W2900908710","https://semopenalex.org/work/W2783808730"
"https://semopenalex.org/work/W2900908710","https://semopenalex.org/work/W2792766261"
"https://semopenalex.org/work/W2900908710","https://semopenalex.org/work/W2789200989"
"https://semopenalex.org/work/W2900908710","https://semopenalex.org/work/W2780546491"
"https://semopenalex.org/work/W2900908710","https://semopenalex.org/work/W2792396837"
"https://semopenalex.org/work/W2900908710","https://semopenalex.org/work/W2808073460"
"https://semopenalex.org/work/W2900908710","https://semopenalex.org/work/W2783483481"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2765533007"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2783571957"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2765669185"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2790523534"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2780643755"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2778249136"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2782423873"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2790236882"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2792661655"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2795268949"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2802626256"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2770536443"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2770792022"
"https://semopenalex.org/work/W2889021210","https://semopenalex.org/work/W2774685356"
"https://semopenalex.org/work/W2794886527","https://semopenalex.org/work/W2779597676"
"https://semopenalex.org/work/W2896247623","https://semopenalex.org/work/W2790254562"
"https://semopenalex.org/work/W2896247623","https://semopenalex.org/work/W2793817570"
"https://semopenalex.org/work/W2896247623","https://semopenalex.org/work/W2786037260"
"https://semopenalex.org/work/W2896247623","https://semopenalex.org/work/W2894551693"
"https://semopenalex.org/work/W2894527492","https://semopenalex.org/work/W2788206402"
"https://semopenalex.org/work/W2897624990","https://semopenalex.org/work/W2788496061"
"https://semopenalex.org/work/W2897624990","https://semopenalex.org/work/W2791903162"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2788842288"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2780310856"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2811501377"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2789878403"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2776106451"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2774220098"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2782114032"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2778216804"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2793437963"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2790187808"
"https://semopenalex.org/work/W2893900475","https://semopenalex.org/work/W2777631158"
"https://semopenalex.org/work/W2801844045","https://semopenalex.org/work/W2771009086"
"https://semopenalex.org/work/W2801844045","https://semopenalex.org/work/W2782885918"
"https://semopenalex.org/work/W2801844045","https://semopenalex.org/work/W2785566244"
"https://semopenalex.org/work/W2810275781","https://semopenalex.org/work/W2776611746"
"https://semopenalex.org/work/W2810275781","https://semopenalex.org/work/W2762066258"
"https://semopenalex.org/work/W2810275781","https://semopenalex.org/work/W2802549359"
"https://semopenalex.org/work/W2782959532","https://semopenalex.org/work/W2722324655"
"https://semopenalex.org/work/W2782959532","https://semopenalex.org/work/W2765165592"
"https://semopenalex.org/work/W2800760767","https://semopenalex.org/work/W2774113098"
"https://semopenalex.org/work/W2800760767","https://semopenalex.org/work/W2766120457"
"https://semopenalex.org/work/W2800760767","https://semopenalex.org/work/W2778957967"
"https://semopenalex.org/work/W2800760767","https://semopenalex.org/work/W2765931561"
"https://semopenalex.org/work/W2800760767","https://semopenalex.org/work/W2778115560"
"https://semopenalex.org/work/W2886369540","https://semopenalex.org/work/W2794577178"
"https://semopenalex.org/work/W2905504720","https://semopenalex.org/work/W2789330875"
"https://semopenalex.org/work/W2905504720","https://semopenalex.org/work/W2790764101"
"https://semopenalex.org/work/W2905504720","https://semopenalex.org/work/W2765792290"
"https://semopenalex.org/work/W2885319866","https://semopenalex.org/work/W2769369485"
"https://semopenalex.org/work/W2885319866","https://semopenalex.org/work/W2782505166"
"https://semopenalex.org/work/W2885319866","https://semopenalex.org/work/W2801522432"
"https://semopenalex.org/work/W2885319866","https://semopenalex.org/work/W2791876983"
"https://semopenalex.org/work/W2889259597","https://semopenalex.org/work/W2800912743"
"https://semopenalex.org/work/W2889259597","https://semopenalex.org/work/W2774586064"
"https://semopenalex.org/work/W2889259597","https://semopenalex.org/work/W2795228956"
"https://semopenalex.org/work/W2889259597","https://semopenalex.org/work/W2781864644"
"https://semopenalex.org/work/W2889259597","https://semopenalex.org/work/W2793831611"
"https://semopenalex.org/work/W2889259597","https://semopenalex.org/work/W2774907715"
"https://semopenalex.org/work/W2889259597","https://semopenalex.org/work/W2787141907"
"https://semopenalex.org/work/W2889259597","https://semopenalex.org/work/W2792760898"
"https://semopenalex.org/work/W2889259597","https://semopenalex.org/work/W2789999596"
"https://semopenalex.org/work/W2889259597","https://semopenalex.org/work/W2790239064"
"https://semopenalex.org/work/W2791783119","https://semopenalex.org/work/W2780988284"
"https://semopenalex.org/work/W2821028017","https://semopenalex.org/work/W2866743330"
"https://semopenalex.org/work/W2807780510","https://semopenalex.org/work/W2781525129"
"https://semopenalex.org/work/W2769675114","https://semopenalex.org/work/W2762297817"
"https://semopenalex.org/work/W2786458818","https://semopenalex.org/work/W2766206544"
"https://semopenalex.org/work/W2803073619","https://semopenalex.org/work/W2754607948"
"https://semopenalex.org/work/W2808026059","https://semopenalex.org/work/W2791340070"
"https://semopenalex.org/work/W2808026059","https://semopenalex.org/work/W2774161211"
"https://semopenalex.org/work/W2808026059","https://semopenalex.org/work/W2780588425"
"https://semopenalex.org/work/W2886899555","https://semopenalex.org/work/W2810786277"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2787816121"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2795384975"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2886718373"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2810797652"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2897593242"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2793969139"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2789913776"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2806110368"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2804641693"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2791859308"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2773899600"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2787984882"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2807200716"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2769766412"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2790758241"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2774485703"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2765199261"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2760986701"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2787270690"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2791206901"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2769575972"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2771669175"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2795412316"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2776675631"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2886228860"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2795022811"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2791214953"
"https://semopenalex.org/work/W2904106271","https://semopenalex.org/work/W2793003004"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2898939639"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2891863700"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2894727042"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2804610054"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2896846237"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2899784880"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2806456320"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2802296785"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2802665332"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2810681792"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2884378719"
"https://semopenalex.org/work/W2904353725","https://semopenalex.org/work/W2808582518"
"https://semopenalex.org/work/W2810134137","https://semopenalex.org/work/W2774500802"
"https://semopenalex.org/work/W2791132233","https://semopenalex.org/work/W2769939801"
"https://semopenalex.org/work/W2791132233","https://semopenalex.org/work/W2768768130"
"https://semopenalex.org/work/W2791132233","https://semopenalex.org/work/W2779672697"
"https://semopenalex.org/work/W2887243859","https://semopenalex.org/work/W2810631599"
"https://semopenalex.org/work/W2804005895","https://semopenalex.org/work/W2780958320"
"https://semopenalex.org/work/W2804005895","https://semopenalex.org/work/W2786994222"
"https://semopenalex.org/work/W2804005895","https://semopenalex.org/work/W2777514926"
"https://semopenalex.org/work/W2804005895","https://semopenalex.org/work/W2790041342"
"https://semopenalex.org/work/W2804005895","https://semopenalex.org/work/W2771447782"
"https://semopenalex.org/work/W2804005895","https://semopenalex.org/work/W2793142137"
"https://semopenalex.org/work/W2804005895","https://semopenalex.org/work/W2765814183"
"https://semopenalex.org/work/W2804005895","https://semopenalex.org/work/W2781849900"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2773644843"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2793815895"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2796323235"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2792453304"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2791098403"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2778073884"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2886305949"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2796064422"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2885202191"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2777514926"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2803016901"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2887749607"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2792436816"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2804468546"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2808159835"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2809234829"
"https://semopenalex.org/work/W2901019629","https://semopenalex.org/work/W2883312102"
"https://semopenalex.org/work/W2895290320","https://semopenalex.org/work/W2810208309"
"https://semopenalex.org/work/W2895290320","https://semopenalex.org/work/W2769035214"
"https://semopenalex.org/work/W2890603125","https://semopenalex.org/work/W2805305389"
"https://semopenalex.org/work/W2890603125","https://semopenalex.org/work/W2780821363"
"https://semopenalex.org/work/W2890603125","https://semopenalex.org/work/W2778319634"
"https://semopenalex.org/work/W2890603125","https://semopenalex.org/work/W2801434464"
"https://semopenalex.org/work/W2890603125","https://semopenalex.org/work/W2801331243"
"https://semopenalex.org/work/W2898132737","https://semopenalex.org/work/W2790341795"
"https://semopenalex.org/work/W2898132737","https://semopenalex.org/work/W2759628737"
"https://semopenalex.org/work/W2898132737","https://semopenalex.org/work/W2884902032"
"https://semopenalex.org/work/W2898132737","https://semopenalex.org/work/W2893728674"
"https://semopenalex.org/work/W2898132737","https://semopenalex.org/work/W2800756281"
"https://semopenalex.org/work/W2898132737","https://semopenalex.org/work/W2786647499"
"https://semopenalex.org/work/W2898132737","https://semopenalex.org/work/W2886996830"
"https://semopenalex.org/work/W2885452088","https://semopenalex.org/work/W2757153533"
"https://semopenalex.org/work/W2885452088","https://semopenalex.org/work/W2793745928"
"https://semopenalex.org/work/W2885452088","https://semopenalex.org/work/W2769832367"
"https://semopenalex.org/work/W2904124450","https://semopenalex.org/work/W2796098436"
"https://semopenalex.org/work/W2904124450","https://semopenalex.org/work/W2803988393"
"https://semopenalex.org/work/W2904124450","https://semopenalex.org/work/W2806674272"
"https://semopenalex.org/work/W2904124450","https://semopenalex.org/work/W2806201495"
"https://semopenalex.org/work/W2904124450","https://semopenalex.org/work/W2785775124"
"https://semopenalex.org/work/W2904124450","https://semopenalex.org/work/W2768752546"
"https://semopenalex.org/work/W2904124450","https://semopenalex.org/work/W2788128401"
"https://semopenalex.org/work/W2904124450","https://semopenalex.org/work/W2886493937"
"https://semopenalex.org/work/W2897382512","https://semopenalex.org/work/W2789450843"
"https://semopenalex.org/work/W2897382512","https://semopenalex.org/work/W2790660804"
"https://semopenalex.org/work/W2897382512","https://semopenalex.org/work/W2794968257"
"https://semopenalex.org/work/W2901316816","https://semopenalex.org/work/W2799551653"
"https://semopenalex.org/work/W2901316816","https://semopenalex.org/work/W2802023489"
"https://semopenalex.org/work/W2901316816","https://semopenalex.org/work/W2783813459"
"https://semopenalex.org/work/W2901316816","https://semopenalex.org/work/W2789479797"
"https://semopenalex.org/work/W2901316816","https://semopenalex.org/work/W2774495152"
"https://semopenalex.org/work/W2807276839","https://semopenalex.org/work/W2765188332"
"https://semopenalex.org/work/W2895954891","https://semopenalex.org/work/W2884871899"
"https://semopenalex.org/work/W2895954891","https://semopenalex.org/work/W2799691631"
"https://semopenalex.org/work/W2793717464","https://semopenalex.org/work/W2771784843"
"https://semopenalex.org/work/W2888040406","https://semopenalex.org/work/W2745043218"
"https://semopenalex.org/work/W2888040406","https://semopenalex.org/work/W2794681204"
"https://semopenalex.org/work/W2888040406","https://semopenalex.org/work/W2883796578"
"https://semopenalex.org/work/W2888040406","https://semopenalex.org/work/W2789603074"
"https://semopenalex.org/work/W2807322761","https://semopenalex.org/work/W2764334703"
"https://semopenalex.org/work/W2807322761","https://semopenalex.org/work/W2793466806"
"https://semopenalex.org/work/W2894972523","https://semopenalex.org/work/W2792358988"
"https://semopenalex.org/work/W2891804180","https://semopenalex.org/work/W2794057393"
"https://semopenalex.org/work/W2891804180","https://semopenalex.org/work/W2782710815"
"https://semopenalex.org/work/W2891804180","https://semopenalex.org/work/W2778531101"
"https://semopenalex.org/work/W2891804180","https://semopenalex.org/work/W2793244116"
"https://semopenalex.org/work/W2891804180","https://semopenalex.org/work/W2773048727"
"https://semopenalex.org/work/W2891804180","https://semopenalex.org/work/W2745238756"
"https://semopenalex.org/work/W2884019679","https://semopenalex.org/work/W2802552316"
"https://semopenalex.org/work/W2884019679","https://semopenalex.org/work/W2795705603"
"https://semopenalex.org/work/W2884019679","https://semopenalex.org/work/W2793589490"
"https://semopenalex.org/work/W2884019679","https://semopenalex.org/work/W2801676445"
"https://semopenalex.org/work/W2884019679","https://semopenalex.org/work/W2806983345"
"https://semopenalex.org/work/W2884019679","https://semopenalex.org/work/W2806889698"
"https://semopenalex.org/work/W2884019679","https://semopenalex.org/work/W2808357871"
"https://semopenalex.org/work/W2884019679","https://semopenalex.org/work/W2799997519"
"https://semopenalex.org/work/W2884019679","https://semopenalex.org/work/W2803405429"
"https://semopenalex.org/work/W2902337700","https://semopenalex.org/work/W2785658804"
"https://semopenalex.org/work/W2807292124","https://semopenalex.org/work/W2782832054"
"https://semopenalex.org/work/W2895574624","https://semopenalex.org/work/W2807748927"
"https://semopenalex.org/work/W2895574624","https://semopenalex.org/work/W2790705492"
"https://semopenalex.org/work/W2895574624","https://semopenalex.org/work/W2776069618"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2596463549"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2757220175"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2791793967"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2782940715"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2790012269"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2765596630"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2805908886"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2791284492"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2792574522"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2767152611"
"https://semopenalex.org/work/W2809384139","https://semopenalex.org/work/W2745078107"
"https://semopenalex.org/work/W2808315564","https://semopenalex.org/work/W2774055945"
"https://semopenalex.org/work/W2808315564","https://semopenalex.org/work/W2785922969"
"https://semopenalex.org/work/W2897011577","https://semopenalex.org/work/W2789554793"
"https://semopenalex.org/work/W2899612044","https://semopenalex.org/work/W2788000981"
"https://semopenalex.org/work/W2899612044","https://semopenalex.org/work/W2795267210"
"https://semopenalex.org/work/W2899612044","https://semopenalex.org/work/W2801502192"
"https://semopenalex.org/work/W2899612044","https://semopenalex.org/work/W2794005870"
"https://semopenalex.org/work/W2899612044","https://semopenalex.org/work/W2781577751"
"https://semopenalex.org/work/W2899612044","https://semopenalex.org/work/W2801497511"
"https://semopenalex.org/work/W2899612044","https://semopenalex.org/work/W2810387121"
"https://semopenalex.org/work/W2889363713","https://semopenalex.org/work/W2769055312"
"https://semopenalex.org/work/W2889363713","https://semopenalex.org/work/W2770792022"
"https://semopenalex.org/work/W2898187045","https://semopenalex.org/work/W2560322684"
"https://semopenalex.org/work/W2898187045","https://semopenalex.org/work/W2782302258"
"https://semopenalex.org/work/W2894506306","https://semopenalex.org/work/W2766040770"
"https://semopenalex.org/work/W2894506306","https://semopenalex.org/work/W2811332535"
"https://semopenalex.org/work/W2900080048","https://semopenalex.org/work/W2788735115"
"https://semopenalex.org/work/W2900080048","https://semopenalex.org/work/W2770828094"
"https://semopenalex.org/work/W2900080048","https://semopenalex.org/work/W2893221764"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2781525129"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2804447831"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2796781998"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2783808730"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2770316934"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2781628393"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2763857535"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2803598967"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2793195158"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2784013833"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2800402198"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2794244740"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2793860088"
"https://semopenalex.org/work/W2890798397","https://semopenalex.org/work/W2781606260"
"https://semopenalex.org/work/W2808813977","https://semopenalex.org/work/W2767141291"
"https://semopenalex.org/work/W2808813977","https://semopenalex.org/work/W2790746318"
"https://semopenalex.org/work/W2794593274","https://semopenalex.org/work/W2781931068"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2781525129"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2782890013"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2796117568"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2804447831"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2794137041"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2885000766"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2884902032"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2883300965"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2811319887"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2766735954"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2883398259"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2799408579"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2887002424"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2884447147"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2771447782"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2794301039"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2791558792"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2790642385"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2791935695"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2809366270"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2887264229"
"https://semopenalex.org/work/W2893489857","https://semopenalex.org/work/W2887304191"
"https://semopenalex.org/work/W3152598087","https://semopenalex.org/work/W2766570230"
"https://semopenalex.org/work/W2803321330","https://semopenalex.org/work/W2785390423"
"https://semopenalex.org/work/W2803321330","https://semopenalex.org/work/W2783254868"
"https://semopenalex.org/work/W2901577109","https://semopenalex.org/work/W2785817669"
"https://semopenalex.org/work/W2901577109","https://semopenalex.org/work/W2787524634"
"https://semopenalex.org/work/W2901577109","https://semopenalex.org/work/W2780841061"
"https://semopenalex.org/work/W2886957404","https://semopenalex.org/work/W2792187498"
"https://semopenalex.org/work/W2808454604","https://semopenalex.org/work/W2767281692"
"https://semopenalex.org/work/W2808454604","https://semopenalex.org/work/W2789720473"
"https://semopenalex.org/work/W2895376481","https://semopenalex.org/work/W2770443276"
"https://semopenalex.org/work/W2892044150","https://semopenalex.org/work/W2885742281"
"https://semopenalex.org/work/W2901495975","https://semopenalex.org/work/W2766149272"
"https://semopenalex.org/work/W2901495975","https://semopenalex.org/work/W2768716981"
"https://semopenalex.org/work/W2903070821","https://semopenalex.org/work/W2897422388"
"https://semopenalex.org/work/W2903070821","https://semopenalex.org/work/W2792937256"
"https://semopenalex.org/work/W2903070821","https://semopenalex.org/work/W2808455729"
"https://semopenalex.org/work/W2903070821","https://semopenalex.org/work/W2807361338"
"https://semopenalex.org/work/W2890359689","https://semopenalex.org/work/W2782504069"
"https://semopenalex.org/work/W2890359689","https://semopenalex.org/work/W2636501113"
"https://semopenalex.org/work/W2805371525","https://semopenalex.org/work/W2781965877"
"https://semopenalex.org/work/W2883249378","https://semopenalex.org/work/W2774156840"
"https://semopenalex.org/work/W2784248174","https://semopenalex.org/work/W2770985902"
"https://semopenalex.org/work/W2811419345","https://semopenalex.org/work/W2769168471"
"https://semopenalex.org/work/W2811419345","https://semopenalex.org/work/W2618634810"
"https://semopenalex.org/work/W2890121126","https://semopenalex.org/work/W2791483720"
"https://semopenalex.org/work/W2890121126","https://semopenalex.org/work/W2804524416"
"https://semopenalex.org/work/W2890121126","https://semopenalex.org/work/W2809675891"
"https://semopenalex.org/work/W2890121126","https://semopenalex.org/work/W2808976292"
"https://semopenalex.org/work/W2890121126","https://semopenalex.org/work/W2887301398"
"https://semopenalex.org/work/W2787019753","https://semopenalex.org/work/W2769606793"
"https://semopenalex.org/work/W2903472314","https://semopenalex.org/work/W2781525129"
"https://semopenalex.org/work/W2903472314","https://semopenalex.org/work/W2788842288"
"https://semopenalex.org/work/W2903472314","https://semopenalex.org/work/W2794683780"
"https://semopenalex.org/work/W2903472314","https://semopenalex.org/work/W2771452439"
"https://semopenalex.org/work/W2903472314","https://semopenalex.org/work/W2771857808"
"https://semopenalex.org/work/W2904010634","https://semopenalex.org/work/W2894717949"
"https://semopenalex.org/work/W2904010634","https://semopenalex.org/work/W2761099324"
"https://semopenalex.org/work/W2904010634","https://semopenalex.org/work/W2886930165"
"https://semopenalex.org/work/W2904010634","https://semopenalex.org/work/W2885273410"
